0.29899862,0.07929141,-0.09639318,-0.32344472,-0.31668708,-0.41768768,0.3933256,-0.083356366,0.31240174,0.08088433,-0.15274562,0.109963976,-0.37951654,0.19131039,0.038177557,-0.17022587,0.49511856,-0.07466891,-0.20734254,-0.16766523,-0.098354176,0.16642639,-0.021320943,0.2944112,0.002885762,-0.08719825,-0.30622414,-0.12158813,0.9937204
0.39568725,-0.0019948455,-0.27974007,0.11703461,-0.26038733,-0.3699117,0.31234834,-0.07505888,0.5325139,-0.09966187,-0.15768664,-0.09394712,-0.37282592,0.1774367,-0.08440009,-0.13165188,0.07890171,0.18947397,0.12230999,-0.14779814,-0.26944745,0.34860915,-0.06528343,0.48613846,0.26175708,-0.35281706,-0.3086401,-0.17088886,0.72132134
0.42334437,-0.10593801,0.29238945,-0.17779109,-0.29570353,-0.5160648,0.37721115,-0.1727964,0.38884643,0.042715903,-0.33995116,0.05808253,-0.2028477,0.30735904,0.17265695,-0.068151765,0.14421251,0.22392611,0.2697168,-0.1292646,-0.10744289,0.11717223,-0.15579641,0.45849583,0.40832183,-0.20841473,-0.24382102,-0.1292565,0.97491455
0.23667225,0.11417388,-0.06411033,-0.2718071,-0.32227236,-0.3178905,0.27751452,0.21933834,0.45110917,-0.20891339,-0.18491513,0.077037744,-0.35864148,0.11697828,-0.107051775,-0.05386084,-0.02423504,0.25038585,0.40153673,-0.14600316,-0.1711042,0.15938495,-0.13231577,0.5142108,0.3305468,-0.2748272,-0.22368252,-0.110240355,0.55349874
0.46495348,0.29008073,-0.0685061,0.18586707,-0.17762367,-0.3600451,0.53112614,0.20504963,0.19086452,-0.25689274,-0.27158067,-0.2646849,-0.02284281,0.24665618,-0.092089616,-0.21237005,0.3040829,0.1993356,-0.37821183,-0.16505599,-0.3218069,0.24238504,-0.07346466,0.5314585,0.0038244512,-0.16765963,-0.23212512,-0.037889984,0.95593524
0.2511946,-0.13108155,0.017014094,0.1985443,-0.29725182,-0.41703543,0.3503283,0.2717655,0.3399351,0.20695266,-0.083898365,-0.15349922,-0.3234343,0.06663991,-0.19592413,-0.28402883,0.15071432,0.23484644,-0.101528905,-0.0051585864,-0.44304016,0.5326946,-0.14460853,0.4738559,0.15566841,-0.13123651,-0.141084,-0.059362203,0.9857224
0.24786545,0.13494575,-0.059381645,0.20024039,-0.30232665,-0.35938385,0.2930005,0.25310528,0.27469134,-0.05791759,0.07958299,-0.20466036,-0.19382773,-0.011231668,-0.08800402,0.047661886,0.20437886,0.13036977,0.022728702,-0.15081105,-0.3152236,0.26541948,-0.090464845,0.45739806,0.20407028,-0.12966402,-0.35004264,-0.15136875,0.4551561
0.20749119,-0.14031471,0.029978132,-0.1881273,-0.1626483,-0.10393726,0.15026972,0.33649164,0.37492892,-0.2207637,0.35423324,-0.2287955,-0.22570515,0.277901,0.094687395,-0.23990664,-0.110399194,-0.29103392,0.08411136,-0.18640532,-0.07320156,0.23293123,-0.1228595,0.16208525,0.39036554,-0.27645,-0.23400234,-0.14672929,0.62193966
0.16337194,0.054997154,-0.12919028,-0.2145254,-0.26922125,-0.19536556,0.2916416,0.035470035,0.5082819,-0.15938456,-0.2317093,-0.2817743,-0.2931435,0.16877699,-0.06762188,-0.17760335,0.32808378,-0.029289093,0.049175132,-0.15301347,-0.25106308,0.08285538,-0.057093453,0.47975406,0.2200901,-0.4067719,-0.26075324,-0.117621295,0.9058406
0.19706452,-0.10970258,0.08932717,-0.11611426,-0.37375882,-0.3145709,0.05618178,0.2169877,0.33064964,-0.14250222,0.14236125,0.0908728,-0.27851912,0.22629845,0.13277146,-0.12647013,0.14208457,-0.2883945,0.0978567,-0.12882623,-0.2958188,0.08364756,-0.013519204,0.21181385,0.1200392,-0.2321359,-0.21610612,-0.11053212,0.4974834
0.40969077,-0.04490875,0.28812668,-0.42005664,-0.36293864,-0.5784327,0.52249295,0.15575546,0.21560457,0.020626912,0.0050537377,0.23947059,-0.18465848,0.25411755,0.07175965,-0.19154532,0.17523788,-0.06405854,-0.278017,-0.093596354,-0.4091333,0.38365737,-0.122708865,0.4403382,0.060943767,-0.22119886,-0.30270338,-0.13588019,0.94861263
0.2806278,0.06876406,-0.26922196,0.06430578,-0.24558224,-0.5066159,0.3823754,0.15690948,0.14386275,0.19616301,-0.12913364,0.18907684,-0.5300959,0.19733629,-0.11791764,-0.16023585,0.50835663,0.12207864,-0.15991054,-0.1262154,-0.18205316,0.22025059,-0.05854172,0.2522752,0.022860965,0.04114734,-0.23872077,-0.063903816,0.9747636
0.39023045,-0.059842758,-0.06936779,-0.26963925,-0.019689864,-0.44451627,0.37564203,0.11509408,0.33743426,-0.32042512,0.028543826,-0.27595693,-0.15083688,-0.07779322,0.25344944,0.028081544,0.15579572,0.024435883,-0.032018743,-0.2457425,0.013743308,0.10566136,-0.0878063,0.39959973,0.23253798,-0.175446,-0.3326049,-0.15765318,0.41238225
0.51038563,-0.1449721,0.32921493,-0.18329503,-0.3133683,-0.22720002,0.30105054,0.03765391,0.38968214,-0.056916934,-0.010603063,0.009172623,-0.36557123,0.40578127,-0.021275211,-0.037797116,0.15689014,0.07611801,-0.08421835,-0.3097601,0.17796004,0.054286867,-0.07883936,0.25620592,0.20430087,-0.11307076,-0.36311084,-0.15042338,0.9208447
0.20942378,-0.059601814,0.15963341,-0.17224225,-0.274301,-0.5920782,0.38923568,0.24754265,0.45278972,-0.07361283,-0.024696184,0.09087499,-0.1542117,0.0099625215,-0.19929513,-0.13385905,0.17016521,0.03303352,-0.046724003,-0.06372847,-0.30720508,0.38211152,-0.097648405,0.617105,0.18714851,-0.16931368,-0.19454025,-0.11911744,0.9330864
0.27369764,0.13963643,0.018360773,-0.20372999,-0.24690233,-0.42012253,0.32832646,0.06998788,0.2679457,-0.18992971,-0.26019746,-0.08550016,-0.30737987,0.21281861,-0.05227766,0.19380498,0.3065056,0.28750953,-0.005024493,-0.10499459,-0.2531197,0.0014900413,-0.051633775,0.4336926,0.05494461,-0.0635842,-0.23585445,-0.0881876,0.8119688
0.10345015,0.15157558,0.024246525,-0.2843896,-0.29330587,-0.084580794,0.27408287,0.23498464,0.33303323,-0.06581554,-0.3325401,0.23725902,-0.2426781,0.106125884,-0.04884863,-0.08679965,0.39491388,0.07105692,-0.046934906,-0.04418939,-0.3878851,0.30398884,-0.06148687,0.36161712,0.010756319,0.13047925,-0.21194696,-0.0678259,0.9831852
0.53468055,-0.10649679,0.07107734,-0.3716407,-0.2520486,-0.41802457,0.32912144,-0.010513098,0.22357693,-0.1762932,-0.00031347942,0.073418155,-0.3878567,0.19386515,0.38102406,-0.025407223,0.22518738,-0.05252688,-0.15628727,-0.2693355,-0.010438667,0.19934551,-0.09143122,0.35122475,0.2185166,-0.10614597,-0.40051937,-0.18355037,0.7633784
0.362917,-0.21593398,-0.01276234,-0.14444771,-0.20730336,-0.2107849,0.32645407,0.398156,0.4558107,0.021284897,-0.10258647,-0.056010526,-0.21203068,0.2157874,-0.022949308,-0.13987343,0.41276598,0.158412,-0.25406486,-0.059781104,-0.36533913,0.3752447,-0.05696438,0.43408445,-0.08463676,0.01792835,-0.17896406,-0.05957163,0.9615136
0.3880436,-0.23387,-0.11457363,-0.22170717,-0.13442343,-0.30367547,0.17620629,0.48660725,0.41204882,-0.15392165,-0.24740279,-0.26240456,-0.14588398,0.33266574,0.0300728,0.119304895,0.26743177,0.15674114,-0.015687214,-0.07060317,-0.3848685,0.058592483,-0.050264295,0.42197713,0.032951877,-0.16663516,-0.009181646,0.019550368,0.8327921
0.47325495,0.25972292,-0.13881323,-0.037144896,-0.27345657,-0.47280186,0.4879287,-0.093303815,0.18815859,0.017043358,-0.07903991,-0.033683,-0.29448205,0.15181568,-0.0307446,0.17070006,0.2608446,0.24870868,-0.096007176,-0.18506522,-0.15216947,0.044214223,-0.08171107,0.4277791,0.21836837,0.014140594,-0.36904752,-0.14438295,0.9127597
0.36331698,-0.18837616,-0.047861855,-0.17610025,-0.2771473,-0.32455614,0.21816364,0.28559056,0.396587,-0.18988702,0.21879375,-0.14908719,-0.111717954,0.376912,-0.010257678,0.050134137,0.04095233,0.19289438,0.059119847,-0.06710764,-0.41940394,0.24791145,-0.05139366,0.30932483,0.04497645,-0.21667159,-0.17586744,-0.08312406,0.8830489
0.43129086,0.011460673,-0.07689357,0.007683461,-0.27255687,-0.3989503,0.41801882,0.20068046,0.41751572,-0.21571615,-0.37600476,-0.06808706,-0.42202833,-0.028565047,-0.13288958,-0.2765943,0.2442104,0.17972156,0.080633834,-0.22628988,-0.15667963,0.38122147,-0.15920077,0.23257804,0.3098049,-0.4676706,-0.2680514,-0.11549506,0.9361038
0.12501118,-0.014455831,0.26817524,-0.39090067,-0.24136542,-0.46285632,0.34280175,-0.31325167,0.42723525,-0.03705479,-0.206865,0.0720603,-0.551439,0.40394187,0.087206095,-0.16910009,0.36980575,0.16801319,0.15566216,-0.08779663,-0.1660738,0.1132072,-0.10829223,0.46769664,0.28224337,-0.29414496,-0.14292477,-0.09020417,0.97712135
0.2970731,-0.0713777,-0.020650374,0.056838404,-0.3977765,-0.39264995,0.20691189,0.051480956,0.43876752,0.096091144,-0.06460283,-0.11456361,-0.35652494,0.34817183,-0.03071173,-0.14623873,0.060209315,0.29239765,-0.044203557,-0.14461428,-0.20327869,0.41514128,-0.13116115,0.2728568,0.25617152,-0.17175248,-0.27478942,-0.11642251,0.89905864
0.40452713,-0.18730178,-0.008386139,-0.032831054,-0.20379615,-0.28019544,0.23916128,0.2418859,0.28315267,0.0750509,-0.16118114,0.12961446,-0.3048488,0.28728968,-0.005217459,-0.044283625,0.27688244,0.033215255,-0.17092597,-0.18693058,-0.12190242,0.26413652,-0.025276253,0.37135893,0.00518244,-0.16310604,-0.26560748,-0.10315002,0.9576113
